Object Unique ID,Level,File name,File use,Type of Resource,Language,Title,Subtitle,Translation,Variant,Variant,Variant,Begin date,Date:creation,End date,File name 2,File use 2,Identifier:filename,Identifier:local,Note:local attribution,Note:note,Note:note,Note:note,Note:note,Note:publication,Note:publication,Note:series,Subject:topic
http://library.ucsd.edu/ark:/20775/bb6349248w,Object,20775-bb6349248w-0-1.pdf,document-service,text,,Crazy Times,,,North Star,Third World,,1972-02-08,"between February 8, 1972 and December 31, 1972",1972-12-31,20775-bb6349248w-0-2.tgz,document-source,ct_VOLUME_2_ISSUE_7.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,,,,"Vol. 1, no. 1 (Apr. 21, 1971)-Ceased in 1972","La Jolla, CA","Volume 2, Issue 7",
http://library.ucsd.edu/ark:/20775/bb14004008,Object,20775-bb14004008-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1982-10-05,"October 5-18, 1982",1982-10-18,20775-bb14004008-0-2.tgz,document-source,ni_OCT_5-18_1982.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 8, Issue 2",
http://library.ucsd.edu/ark:/20775/bb9830506t,Object,20775-bb9830506t-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1992-04-23,"April 23, 1992",1992-04-23,20775-bb9830506t-0-2.tgz,document-source,ni_APRIL_23_1992.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",PDF file includes photographs,"Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 17, Issue 10",
http://library.ucsd.edu/ark:/20775/bb7748577f,Object,20775-bb7748577f-0-1.pdf,document-service,text,,Revellations,,,,,,1987-05-22,"May 22, 1987",1987-05-22,20775-bb7748577f-0-2.tgz,document-source,re_MAY_22_1987_ISSUE_14.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",Latest issue consulted: Vol. 18-1 (fall 1995),PDF file includes photographs,"Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.","""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)","La Jolla, CA",,"Volume 9, Issue 14",
http://library.ucsd.edu/ark:/20775/bb2458431r,Object,20775-bb2458431r-0-1.pdf,document-service,text,,Prensa Popular,,,,,,1973-10-16,"October 16, 1973",1973-10-16,20775-bb2458431r-0-2.tgz,document-source,pp_OCTOBER_16_1973.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",Chiefly English; some articles in Spanish,"Latest issue consulted: Vol. 2, no. 2 (Apr./May 1975)","""A student newspaper at UCSD published with university support to serve both the campus and the Chicano community in San Diego,"" Nov. 26, 1973-",PDF file includes photographs,"La Jolla, CA","Vol. 1, no. 1 (Oct. 16, 1973)-","Volume 1, Issue 1",
http://library.ucsd.edu/ark:/20775/bb5769039v,Object,20775-bb5769039v-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1983-05-31,"May 31-June 13, 1983",1983-06-13,20775-bb5769039v-0-2.tgz,document-source,ni_MAY_31_JUNE_13_1983.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 8, Issue 17",
http://library.ucsd.edu/ark:/20775/bb00693287,Object,20775-bb00693287-0-1.pdf,document-service,text,,Sandscript,,,,,,1965-10-29,"October 29, 1965",1965-10-29,20775-bb00693287-0-2.tgz,document-source,sa_OCTOBER_29_1965.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""UCSD's first weekly student newspaper."" Frequent irregularities in numbering",PDF file includes photographs,,,"La Jolla, CA","Vol. 1, no. 1 (10 Feb. 1965)- Ceased with issue for June 1966","Volume 2, Issue 3",
http://library.ucsd.edu/ark:/20775/bb7270760b,Object,20775-bb7270760b-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1990-02-28,"February 28-March 13, 1990",1990-03-13,20775-bb7270760b-0-2.tgz,document-source,ni_FEB_28_MARCH_13_1990.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 15, Issue 11",
http://library.ucsd.edu/ark:/20775/bb1912348t,Object,20775-bb1912348t-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1990-02-01,"February 1-14, 1990",1990-02-14,20775-bb1912348t-0-2.tgz,document-source,ni_FEB_1-14_1990.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",PDF file includes photographs,,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 15, Issue 9",
http://library.ucsd.edu/ark:/20775/bb5666649f,Object,20775-bb5666649f-0-1.pdf,document-service,text,,Revellations,,,,,,1986-12-01,December 1986,1986-12-31,20775-bb5666649f-0-2.tgz,document-source,re_DECEMBER_1986_ISSUE_5.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.","""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)",PDF file includes photographs,Latest issue consulted: Vol. 18-1 (fall 1995),"La Jolla, CA",,"Volume 9, Issue 5",
http://library.ucsd.edu/ark:/20775/bb0239979d,Object,20775-bb0239979d-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,2002-06-01,June 2002,2002-06-30,20775-bb0239979d-0-2.tgz,document-source,ni_JUNE_2002.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-",,
http://library.ucsd.edu/ark:/20775/bb7782712w,Object,20775-bb7782712w-0-1.pdf,document-service,text,,People's Voice,,,,,,1984-06-01,June 1984,1984-06-30,20775-bb7782712w-0-2.tgz,document-source,pv_JUNE_1984.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""Forum for the collection and presentation of the view of the Black community at UCSD.""; Issued in conjunction with the Black Student Union",,,"La Jolla, CA","Vol. 1, no. 1 (May 8, 1978)-","Volume 7, Issue 1",
http://library.ucsd.edu/ark:/20775/bb8021618r,Object,20775-bb8021618r-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1991-03-18,"March 18-April 5, 1991",1991-04-05,20775-bb8021618r-0-2.tgz,document-source,ni_MARCH_18_APRIL_5_1991.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 16, Issue 11",
http://library.ucsd.edu/ark:/20775/bb73048866,Object,20775-bb73048866-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1985-02-19,"February 19-March 4, 1985",1985-03-04,20775-bb73048866-0-2.tgz,document-source,ni_FEB_19_MARCH_4_1985.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 10, Issue 9",
http://library.ucsd.edu/ark:/20775/bb15027904,Object,20775-bb15027904-0-1.pdf,document-service,text,,The Indicator,,,Third World,,,1967-04-21,"April 21, 1967",1967-04-21,20775-bb15027904-0-2.tgz,document-source,in_APRIL_21_1967.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",Volume numbering irregular. Later issues lack numbering,PDF file includes photographs,,,"Began with Sept. 30, 1966 issue","La Jolla, CA","Volume 4, Issue 6",
http://library.ucsd.edu/ark:/20775/bb05130177,Object,20775-bb05130177-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1984-04-03,"April 3-16, 1984",1984-04-16,20775-bb05130177-0-2.tgz,document-source,ni_APRIL_3-16_1984.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 9, Issue 13",
http://library.ucsd.edu/ark:/20775/bb5495996p,Object,20775-bb5495996p-0-1.pdf,document-service,text,,California Review,,,,,,1990-10-01,October 1990,1990-10-31,20775-bb5495996p-0-2.tgz,document-source,cr_OCTOBER_1990.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""A Conservative journal."" Imprint varies. Published: La Jolla, Calif., Oct. 1983-",,,"La Jolla, CA","Vol. 1, no. 1 (May 24, 1982)-","Volume 10, Issue 1",
http://library.ucsd.edu/ark:/20775/bb7851447c,Object,in_FEBRUARY_13_1969.pdf,document-service,text,eng - English,The Indicator,,,,,,1969-02-13,"February 13, 1969",1969-02-13,FEBRUARY_13_1969.zip,document-source,,Filename: in_FEBRUARY_13_1969.pdf,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,Volume numbering irregular. Later issues lack numbering,,,"Began with Sept. 30, 1966 issue","La Jolla, CA",,Newspaper
http://library.ucsd.edu/ark:/20775/bb39947572,Object,in_OCTOBER_09_1968.pdf,document-service,text,eng - English,The Indicator,,,,,,1968-10-09,"October 09, 1968",1968-10-09,in_OCTOBER_09_1968.zip,document-source,,Filename: in_OCTOBER_09_1968.pdf,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,Volume numbering irregular. Later issues lack numbering,,,"Began with Sept. 30, 1966 issue","La Jolla, CA",,Newspaper
http://library.ucsd.edu/ark:/20775/bb28338596,Object,20775-bb28338596-0-1.pdf,document-service,text,,California Review,,,,,,2008-11-01,November 2008,2008-11-30,20775-bb28338596-0-2.tgz,document-source,cr_NOVEMBER_2008.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A Conservative journal."" Imprint varies. Published: La Jolla, Calif., Oct. 1983-",PDF file includes photographs,,,"La Jolla, CA","Vol. 1, no. 1 (May 24, 1982)-","Volume 27, Issue",
http://library.ucsd.edu/ark:/20775/bb3209291w,Object,20775-bb3209291w-0-1.pdf,document-service,text,,Revellations,,,,,,1987-01-30,"January 30, 1987",1987-01-30,20775-bb3209291w-0-2.tgz,document-source,re_JANUARY_30_1987_ISSUE_7.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)",Latest issue consulted: Vol. 18-1 (fall 1995),"Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.",PDF file includes photographs,"La Jolla, CA",,"Volume 9, Issue 7",
http://library.ucsd.edu/ark:/20775/bb17416973,Object,20775-bb17416973-0-1.pdf,document-service,text,,Revellations,,,,,,1981-12-01,Winter 1981,1981-02-28,20775-bb17416973-0-2.tgz,document-source,re_WINTER_1981_VOLUME_7_ISSUE_5.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",Latest issue consulted: Vol. 18-1 (fall 1995),"""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)","Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.",PDF file includes photographs,"La Jolla, CA",,"Volume 7, Issue 5",
http://library.ucsd.edu/ark:/20775/bb74414086,Object,20775-bb74414086-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1981-06-01,June 1981,1981-06-30,20775-bb74414086-0-2.tgz,document-source,ni_SUPPLEMENT_1981.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 6, Issue",
http://library.ucsd.edu/ark:/20775/bb2833858p,Object,20775-bb2833858p-0-1.pdf,document-service,text,,Revellations,,,,,,1981-03-01,Spring 1981,1981-05-31,20775-bb2833858p-0-2.tgz,document-source,re_SPRING_1981_VOL_7_ISSUE_7.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.","""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)",PDF file includes photographs,Latest issue consulted: Vol. 18-1 (fall 1995),"La Jolla, CA",,"Volume 7, Issue 7",
http://library.ucsd.edu/ark:/20775/bb69635870,Object,20775-bb69635870-0-1.pdf,document-service,text,,California Review,,,,,,1990-01-01,January-February 1990,1990-02-28,20775-bb69635870-0-2.tgz,document-source,cr_JANUARY_FEBRUARY_1990.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A Conservative journal."" Imprint varies. Published: La Jolla, Calif., Oct. 1983-",PDF file includes photographs,,,"Vol. 1, no. 1 (May 24, 1982)-","La Jolla, CA","Volume 9, Issue 3",
http://library.ucsd.edu/ark:/20775/bb0274108c,Object,20775-bb0274108c-0-1.pdf,document-service,text,,Revellations,,,,,,1992-11-01,November 1992,1992-11-30,20775-bb0274108c-0-2.tgz,document-source,re_NOVEMBER_1992_VOL_15_ISSUE_2.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",Latest issue consulted: Vol. 18-1 (fall 1995),"Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.",PDF file includes photographs,"""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)","La Jolla, CA",,"Volume 15, Issue 2",
http://library.ucsd.edu/ark:/20775/bb2629078g,Object,20775-bb2629078g-0-1.pdf,document-service,text,,Revellations,,,,,,1980-03-01,Spring 1980?,1980-05-31,20775-bb2629078g-0-2.tgz,document-source,re_SPRING_1980_ISSUE_5.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)",PDF file includes photographs,Latest issue consulted: Vol. 18-1 (fall 1995),"Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.","La Jolla, CA",,"Volume 6, Issue 5",
http://library.ucsd.edu/ark:/20775/bb74755407,Object,20775-bb74755407-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1983-06-14,"June 14-September 26, 1983",1983-09-26,20775-bb74755407-0-2.tgz,document-source,ni_JUNE_14_SEPT_26_1983.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",PDF file includes photographs,"Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 8, Issue 18",
http://library.ucsd.edu/ark:/20775/bb4301447t,Object,20775-bb4301447t-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1982-04-13,"April 13-26, 1982",1982-04-26,20775-bb4301447t-0-2.tgz,document-source,ni_APRIL_13-26_1982.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 7, Issue 14",
http://library.ucsd.edu/ark:/20775/bb9932898q,Object,20775-bb9932898q-0-1.pdf,document-service,text,,Revellations,,,,,,1983-03-01,Spring 1983,1983-05-31,20775-bb9932898q-0-2.tgz,document-source,re_SPRING_1982_VOL_9_ISSUE_9.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",Latest issue consulted: Vol. 18-1 (fall 1995),PDF file includes photographs,"""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)","Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.","La Jolla, CA",,"Volume 9, Issue 9",
http://library.ucsd.edu/ark:/20775/bb5461869j,Object,20775-bb5461869j-0-1.pdf,document-service,text,,Revellations,,,,,,1991-11-27,"November 27, 1991",1991-11-27,20775-bb5461869j-0-2.tgz,document-source,re_NOVEMBER_27_1991_VOL_14_ISSUE_2.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)","Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.",Latest issue consulted: Vol. 18-1 (fall 1995),"La Jolla, CA",,"Volume 14, Issue 2",
http://library.ucsd.edu/ark:/20775/bb50523050,Object,20775-bb50523050-0-1.pdf,document-service,text,,People's Voice,,,,,,1984-11-01,November/December 1984,1984-12-31,20775-bb50523050-0-2.tgz,document-source,pv_NOV_DEC_1984.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""Forum for the collection and presentation of the view of the Black community at UCSD.""; Issued in conjunction with the Black Student Union",,,"Vol. 1, no. 1 (May 8, 1978)-","La Jolla, CA","Volume 8, Issue 1",
http://library.ucsd.edu/ark:/20775/bb24242972,Object,20775-bb24242972-0-1.pdf,document-service,text,,California Review,,,,,,1989-11-01,November-December 1989,1989-12-31,20775-bb24242972-0-2.tgz,document-source,cr_NOVEMBER_DECEMBER_1989.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A Conservative journal."" Imprint varies. Published: La Jolla, Calif., Oct. 1983-",PDF file includes photographs,,,"Vol. 1, no. 1 (May 24, 1982)-","La Jolla, CA","Volume 9, Issue 2",
http://library.ucsd.edu/ark:/20775/bb0035197d,Object,20775-bb0035197d-0-1.pdf,document-service,text,,Sandscript,,,,,,1966-02-11,"February 11, 1966",1966-02-11,20775-bb0035197d-0-2.tgz,document-source,sa_FEBRUARY_11_1966.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""UCSD's first weekly student newspaper."" Frequent irregularities in numbering",PDF file includes photographs,,,"Vol. 1, no. 1 (10 Feb. 1965)- Ceased with issue for June 1966","La Jolla, CA","Volume 2, Issue 10",
http://library.ucsd.edu/ark:/20775/bb51205723,Object,20775-bb51205723-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1977-02-24,"February 24-March 8, 1977",1977-03-08,20775-bb51205723-0-2.tgz,document-source,ni_FEBRUARY_24_MARCH_8_1977.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 2, Issue 6",
http://library.ucsd.edu/ark:/20775/bb0342372x,Object,20775-bb0342372x-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1987-05-12,"May 12-25, 1987",1987-05-25,20775-bb0342372x-0-2.tgz,document-source,ni_MAY_12-25_1987.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 12, Issue 13",
http://library.ucsd.edu/ark:/20775/bb58031679,Object,20775-bb58031679-0-1.pdf,document-service,text,,People's Voice,,,,,,1985-03-01,March 1985,1985-03-31,20775-bb58031679-0-2.tgz,document-source,pv_MARCH_1985.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""Forum for the collection and presentation of the view of the Black community at UCSD.""; Issued in conjunction with the Black Student Union",PDF file includes photographs,,,"La Jolla, CA","Vol. 1, no. 1 (May 8, 1978)-","Volume 8, Issue 2",
http://library.ucsd.edu/ark:/20775/bb83629161,Object,20775-bb83629161-0-1.pdf,document-service,text,,Revellations,,,,,,1990-04-05,"April 5, 1990",1990-04-05,20775-bb83629161-0-2.tgz,document-source,re_APRIL_5_1990_ISSUE_9.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)","Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.",Latest issue consulted: Vol. 18-1 (fall 1995),PDF file includes photographs,"La Jolla, CA",,"Volume 12, Issue 9",
http://library.ucsd.edu/ark:/20775/bb7919227n,Object,20775-bb7919227n-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1976-12-01,December 1976,1976-12-31,20775-bb7919227n-0-2.tgz,document-source,ni_DECEMBER_1976.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",PDF file includes photographs,,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 2, Issue 3",
http://library.ucsd.edu/ark:/20775/bb0035200w,Object,20775-bb0035200w-0-1.pdf,document-service,text,,People's Voice,,,,,,1983-06-01,June 1983,1983-06-30,20775-bb0035200w-0-2.tgz,document-source,pv_JUNE_1983.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""Forum for the collection and presentation of the view of the Black community at UCSD.""; Issued in conjunction with the Black Student Union",PDF file includes photographs,,,"La Jolla, CA","Vol. 1, no. 1 (May 8, 1978)-","Volume 6, Issue 5",
